what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1352365767406
processors,sysinfo,,,"8",1352365767406
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1352365767406
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1352365767406
java.specification.name,sysinfo,,,"Java Platform API Specification",1352365767406
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352365767406
java.specification.version,sysinfo,,,"1.6",1352365767406
java.vendor,sysinfo,,,"Apple Inc.",1352365767406
java.version,sysinfo,,,"1.6.0_37",1352365767406
java.vm.info,sysinfo,,,"mixed mode",1352365767406
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1352365767406
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1352365767406
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352365767406
java.vm.specification.version,sysinfo,,,"1.0",1352365767406
java.vm.vendor,sysinfo,,,"Apple Inc.",1352365767406
java.vm.version,sysinfo,,,"20.12-b01-434",1352365767406
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1352365769710
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1352365769713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365778466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365794834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365797678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365801725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365802583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365804017
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365804125
error,log,,,"Problems saving workspace",1352365807800
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1352365807831
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1352365807835
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1352365807950
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1352365807951
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1352365807953
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1352365807953
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1352365807955
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1352365807956
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1352365807956
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1352365807957
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1352365807957
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1352365807958
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1352365807958
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1352365807959
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1352365807960
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1352365807961
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1352365807961
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1352365807962
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1352365807962
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1352365807965
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1352365807965
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1352365807966
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1352365807966
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1352365807967
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1352365807968
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1352365807968
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1352365807969
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1352365807969
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1352365807970
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1352365807971
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1352365807972
stopped,bundle,org.eclipse.wst.ws.parser,1.0.403.v201004211805,"org.eclipse.wst.ws.parser",1352365807972
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.0.0.v201104110000,"org.eclipse.jpt.dbws.eclipselink.ui",1352365807973
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1352365807973
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1352365832663
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1352365832664
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1352365832664
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1352365832664
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1352365832665
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1352365832665
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1352365832665
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1352365832666
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1352365832666
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1352365832666
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1352365832667
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1352365832667
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1352365832668
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1352365832668
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1352365832668
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1352365832669
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1352365832669
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1352365832669
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1352365832670
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1352365832670
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1352365832670
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1352365832671
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1352365832671
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1352365832671
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1352365832672
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1352365832672
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1352365832673
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1352365832673
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1352365832674
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1352365832674
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1352365832675
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1352365832675
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1352365832675
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1352365832676
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1352365832676
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1352365832676
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1352365832677
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1352365832677
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1352365832677
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1352365832679
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1352365832679
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1352365832680
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1352365832680
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1352365832681
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1352365832681
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1352365832681
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1352365832682
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1352365832682
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1352365832682
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1352365832683
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1352365832683
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1352365832684
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1352365832684
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1352365832684
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1352365832686
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1352365832686
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1352365832686
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1352365832687
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1352365832688
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1352365832689
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1352365832690
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1352365832691
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1352365832691
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1352365832692
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1352365832692
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1352365832693
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1352365832693
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1352365832694
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1352365832694
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1352365832695
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1352365832695
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1352365832697
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1352365832698
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1352365832698
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1352365832698
os,sysinfo,,,"macosx",1352365832700
arch,sysinfo,,,"x86_64",1352365832700
ws,sysinfo,,,"cocoa",1352365832701
locale,sysinfo,,,"en_US",1352365832701
processors,sysinfo,,,"8",1352365832701
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1352365832701
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1352365832701
java.specification.name,sysinfo,,,"Java Platform API Specification",1352365832701
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352365832701
java.specification.version,sysinfo,,,"1.6",1352365832701
java.vendor,sysinfo,,,"Apple Inc.",1352365832701
java.version,sysinfo,,,"1.6.0_37",1352365832701
java.vm.info,sysinfo,,,"mixed mode",1352365832701
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1352365832701
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1352365832701
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352365832701
java.vm.specification.version,sysinfo,,,"1.0",1352365832701
java.vm.vendor,sysinfo,,,"Apple Inc.",1352365832701
java.vm.version,sysinfo,,,"20.12-b01-434",1352365832701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365834676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365838637
error,log,,,"The project description file (.project) for 'hotciv-tdd-start' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1352365839807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365839877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365841690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365847737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365855211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365858520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365861040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1352365861068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352365865896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366023524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1352366023550
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1352366028024
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1352366028027
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1352366028040
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1352366028041
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1352366028073
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1352366028076
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1352366028092
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1352366028095
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1352366028147
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1352366028150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366030123
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1352366035036
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1352366035173
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1352366035234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366035613
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1352366035642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1352366035642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366037217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366890523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366895897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366902964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1352366902987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366908038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366953357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366954960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366973641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352366975264
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1352366994652
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1352366994667
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1352366994672
error,log,,,"Internal Error",1352367045472
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1352367045745
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1352367045750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367046028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1352367046057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367047982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367058498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367064452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367068005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367071278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367131356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1352367135920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367163003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367183962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367211891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367244778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367253743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367256744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367261500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367354243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367356777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367393779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1352367406433
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1352367415291
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1352367415308
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1352367420309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367481348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367523866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1352367525738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1352367530614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1352367537875
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352367566022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352367566129
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1352367566716
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1352367571062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352367609767
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1352367629851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352367633515
