what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410123581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410129499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410132814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410162170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410166318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410170937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410176027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410182606
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410208459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410226729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410232498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410333274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410359243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410363963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410371710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410478789
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410494328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410496879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410507779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410567693
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410575481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352410580436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352410582645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410599703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410604843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410610707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410614850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410619921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352410629081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352410720886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410757017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410760584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410826051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352410834589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352410939308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352410941318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352411036199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352411042913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411163815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411230965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352411250922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1352411474405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1352411475776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411521965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411525977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411579948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411639300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411722668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411795277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352411798423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352411834571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411851732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411871615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411915476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352411938890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412450892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352412528356
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412531366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412603098
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412606960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352412608250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352412611767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352412637334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352412664620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352412683820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352412685255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412787257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352412796324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413045874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413122701
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413134983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352413179769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352413181172
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352413202554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352413211001
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352413219170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413223448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352413224938
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413227824
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413239363
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352413275168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413276724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413277098
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413296627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413301346
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352413304049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413305558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413305794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352413324805
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413343321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413345821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413781984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413790708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413800651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352413903661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1352413905356
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352414052486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352414053794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352414054047
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1352414271499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352414284585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352414387040
